TxFinish,Amount,Type,Service,Category
2023-10-27 16:02:56,60500,Deposit,MOGO,Loans
2023-10-27 16:04:46,25000,Deposit,Airtel Money,Mobile Money
2023-10-27 16:05:53,1000,Deposit,Airtel Uganda,Airtime
2023-10-27 16:09:52,1000,Deposit,Airtel Internet,Internet
2023-10-27 16:15:31,1000,Deposit,Airtel Internet,Internet
2023-10-27 16:16:23,11000,Deposit,Airtel Money,Mobile Money
2023-10-27 16:19:42,15000,Deposit,Lycamobile,Airtime
2023-10-27 16:20:47,54000,Deposit,Airtel Money,Mobile Money
2023-10-27 16:21:46,1000,Deposit,MTN Uganda,Airtime
2023-10-27 16:23:46,2000,Deposit,Airtel Internet,Internet
2023-10-27 16:24:49,500,Deposit,Airtel Internet,Internet
2023-10-27 16:27:20,4000,Withdraw,Airtel Money,Mobile Money
2023-10-27 16:28:27,4500,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 16:29:11,15000,Deposit,Lycamobile,Airtime
2023-10-27 16:31:01,21500,Deposit,National Water,Utilities
2023-10-27 16:31:56,500,Deposit,MTN Mobile Internet,Internet
2023-10-27 16:33:41,1000,Deposit,MTN Mobile Internet,Internet
2023-10-27 16:34:28,1000,Deposit,MTN Uganda,Airtime
2023-10-27 16:34:52,1000,Deposit,Airtel Uganda,Airtime
2023-10-27 16:35:22,10000,Deposit,Airtel Money,Mobile Money
2023-10-27 16:37:45,600000,Withdraw,Airtel Money,Mobile Money
2023-10-27 16:39:51,50000,Deposit,Airtel Money,Mobile Money
2023-10-27 16:40:59,3000,Withdraw,Airtel Money,Mobile Money
2023-10-27 16:41:58,72000,Withdraw,Airtel Money,Mobile Money
2023-10-27 16:44:06,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 16:45:56,1000,Deposit,MTN Mobile Internet,Internet
2023-10-27 16:51:52,40000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 16:56:01,5000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 16:57:19,2000,Deposit,UMEME Yaka,Utilities
2023-10-27 16:58:18,6000,Withdraw,Airtel Money,Mobile Money
2023-10-27 16:59:14,1000,Deposit,MTN Mobile Internet,Internet
2023-10-27 17:04:57,5000,Deposit,UMEME Yaka,Utilities
2023-10-27 17:06:37,15000,Deposit,Airtel Money,Mobile Money
2023-10-27 17:07:41,50000,Withdraw,Airtel Money,Mobile Money
2023-10-27 17:08:32,4000,Deposit,MTN Uganda,Airtime
2023-10-27 17:09:41,55000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 17:12:03,1000,Deposit,UMEME Yaka,Utilities
2023-10-27 17:16:16,55000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 17:26:34,15000,Deposit,UMEME Yaka,Utilities
2023-10-27 17:28:05,41000,Withdraw,Airtel Money,Mobile Money
2023-10-27 17:32:20,100000,Deposit,Airtel Money,Mobile Money
2023-10-27 17:33:16,100000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 17:37:06,2000,Deposit,MTN Mobile Internet,Internet
2023-10-27 17:38:05,1000,Deposit,MTN Mobile Internet,Internet
2023-10-27 17:42:39,2000,Deposit,MTN Uganda,Airtime
2023-10-27 17:46:39,1500,Deposit,Airtel Money,Mobile Money
2023-10-27 17:48:40,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 17:49:43,2000,Deposit,UMEME Yaka,Utilities
2023-10-27 17:51:22,128000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 17:53:21,70000,Withdraw,Airtel Money,Mobile Money
2023-10-27 17:56:18,2000,Deposit,UMEME Yaka,Utilities
2023-10-27 17:58:46,9000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 17:59:42,1000,Deposit,Airtel Internet,Internet
2023-10-27 18:00:45,500,Deposit,Airtel Internet,Internet
2023-10-27 18:01:54,10000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:04:52,18000,Withdraw,Airtel Money,Mobile Money
2023-10-27 18:05:54,2000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:06:33,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 18:07:17,2000,Deposit,MTN Mobile Internet,Internet
2023-10-27 18:10:23,15000,Deposit,Lycamobile,Airtime
2023-10-27 18:14:06,23000,Withdraw,Airtel Money,Mobile Money
2023-10-27 18:17:02,5000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:19:35,100000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 18:20:19,10000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:23:33,5000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:29:11,13000,Withdraw,Airtel Money,Mobile Money
2023-10-27 18:30:41,15000,Deposit,Lycamobile,Airtime
2023-10-27 18:35:28,50000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 18:38:02,10000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:38:48,3000,Deposit,Airtel Money,Mobile Money
2023-10-27 18:39:48,1000,Deposit,MTN Uganda,Airtime
2023-10-27 18:40:29,12000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 18:41:38,43000,Withdraw,Airtel Money,Mobile Money
2023-10-27 18:44:43,10000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:46:12,591000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 18:47:49,1000,Deposit,Airtel Uganda,Airtime
2023-10-27 18:48:44,5000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:49:29,21000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 18:50:05,25000,Withdraw,Airtel Money,Mobile Money
2023-10-27 18:51:06,5000,Deposit,UMEME Yaka,Utilities
2023-10-27 18:51:46,2000,Deposit,Airtel Money,Mobile Money
2023-10-27 18:53:09,51000,Deposit,Airtel Money,Mobile Money
2023-10-27 18:54:08,7000,Deposit,Airtel Uganda,Airtime
2023-10-27 18:55:40,15000,Withdraw,Airtel Money,Mobile Money
2023-10-27 18:56:24,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 18:58:08,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 18:59:26,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 19:02:52,30000,Withdraw,Airtel Money,Mobile Money
2023-10-27 19:04:10,1000,Deposit,Airtel Uganda,Airtime
2023-10-27 19:07:05,21000,Deposit,Airtel Money,Mobile Money
2023-10-27 19:07:40,1000,Deposit,MTN Uganda,Airtime
2023-10-27 19:08:29,38000,Withdraw,Airtel Money,Mobile Money
2023-10-27 19:09:30,20000,Deposit,Airtel Money,Mobile Money
2023-10-27 19:12:38,1000,Deposit,Airtel Internet,Internet
2023-10-27 19:13:36,44000,Deposit,Airtel Money,Mobile Money
2023-10-27 19:14:29,1000,Deposit,MTN Mobile Internet,Internet
2023-10-27 19:15:11,1000,Deposit,Airtel Internet,Internet
2023-10-27 19:16:27,20000,Withdraw,Airtel Money,Mobile Money
2023-10-27 19:17:26,14400,Deposit,StarTimes TV,TV
2023-10-27 19:18:16,10000,Withdraw,Airtel Money,Mobile Money
2023-10-27 19:19:02,1000,Deposit,MTN Mobile Internet,Internet
2023-10-27 19:19:33,11000,Deposit,Airtel Money,Mobile Money
2023-10-27 19:20:08,1000,Deposit,Airtel Uganda,Airtime
2023-10-27 19:21:22,40450,Deposit,MOGO,Loans
2023-10-27 19:23:00,10000,Deposit,Airtel Money,Mobile Money
2023-10-27 19:27:41,2000,Deposit,Airtel Internet,Internet
2023-10-27 19:28:20,16000,Deposit,Airtel Money,Mobile Money
2023-10-27 19:34:11,1000,Deposit,Airtel Uganda,Airtime
2023-10-27 19:35:09,1000,Deposit,MTN Uganda,Airtime
2023-10-27 19:37:45,45000,Withdraw,Airtel Money,Mobile Money
2023-10-27 19:39:10,2000,Deposit,MTN Mobile Internet,Internet
2023-10-27 19:40:13,10000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 19:40:49,1000,Deposit,Airtel Internet,Internet
2023-10-27 19:41:23,3000,Deposit,Airtel Money,Mobile Money
2023-10-27 19:41:57,7000,Deposit,Airtel Money,Mobile Money
2023-10-27 19:42:37,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 19:43:25,2500,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 19:43:53,2000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 19:45:10,10000,Withdraw,Airtel Money,Mobile Money
2023-10-27 19:46:02,20000,Withdraw,Airtel Money,Mobile Money
2023-10-27 19:47:07,2000,Deposit,UMEME Yaka,Utilities
2023-10-27 19:47:56,13000,Withdraw,Airtel Money,Mobile Money
2023-10-27 19:48:42,10000,Deposit,UMEME Yaka,Utilities
2023-10-27 19:49:53,2000,Deposit,Airtel Uganda,Airtime
2023-10-27 19:50:54,5000,Deposit,UMEME Yaka,Utilities
2023-10-27 19:52:09,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 19:52:45,1000,Deposit,Airtel Uganda,Airtime
2023-10-27 19:54:10,10000,Deposit,UMEME Yaka,Utilities
2023-10-27 19:55:10,14400,Deposit,StarTimes TV,TV
2023-10-27 19:56:20,60000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 19:56:50,2000,Deposit,MTN Uganda,Airtime
2023-10-27 19:57:25,3500,Deposit,Airtel Money,Mobile Money
2023-10-27 19:57:59,1000,Deposit,MTN Mobile Internet,Internet
2023-10-27 19:58:41,7000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 19:59:27,1000,Deposit,Airtel Internet,Internet
2023-10-27 19:59:58,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:03:28,5000,Deposit,Airtel Internet,Internet
2023-10-27 20:04:49,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:05:29,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:06:16,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:07:42,70000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 20:08:18,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:08:48,5000,Deposit,Airtel Money,Mobile Money
2023-10-27 20:09:22,25000,Deposit,Airtel Money,Mobile Money
2023-10-27 20:09:56,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:10:29,1500,Deposit,Airtel Money,Mobile Money
2023-10-27 20:11:22,2000,Deposit,Airtel Money,Mobile Money
2023-10-27 20:11:52,2000,Deposit,MTN Uganda,Airtime
2023-10-27 20:12:39,2000,Deposit,Airtel Money,Mobile Money
2023-10-27 20:14:31,1500,Deposit,Lycamobile,Airtime
2023-10-27 20:16:23,2000,Deposit,MTN Uganda,Airtime
2023-10-27 20:17:05,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:17:50,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 20:19:15,21000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:21:14,28000,Withdraw,Airtel Money,Mobile Money
2023-10-27 20:22:23,15000,Deposit,Lycamobile,Airtime
2023-10-27 20:25:31,2000,Deposit,Airtel Money,Mobile Money
2023-10-27 20:27:25,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:28:29,1000,Deposit,MTN Mobile Internet,Internet
2023-10-27 20:31:06,150000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 20:32:10,100000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:32:56,2000,Deposit,UMEME Yaka,Utilities
2023-10-27 20:33:48,5000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 20:34:31,1900,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:35:06,1000,Deposit,Airtel Uganda,Airtime
2023-10-27 20:35:45,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:37:26,145000,Withdraw,Airtel Money,Mobile Money
2023-10-27 20:38:40,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:39:25,100000,Deposit,Airtel Money,Mobile Money
2023-10-27 20:40:21,100000,Deposit,Airtel Money,Mobile Money
2023-10-27 20:41:21,2000,Deposit,Airtel Internet,Internet
2023-10-27 20:42:27,10000,Withdraw,Airtel Money,Mobile Money
2023-10-27 20:43:06,3000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:45:58,8500,Withdraw,Airtel Money,Mobile Money
2023-10-27 20:47:00,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 20:48:44,16000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:49:51,5500,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 20:50:27,500,Deposit,MTN Mobile Internet,Internet
2023-10-27 20:51:05,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:53:01,50000,Withdraw,Airtel Money,Mobile Money
2023-10-27 20:53:42,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:54:22,46000,Withdraw,Airtel Money,Mobile Money
2023-10-27 20:55:34,1000,Deposit,Airtel Internet,Internet
2023-10-27 20:56:42,500,Deposit,Airtel Internet,Internet
2023-10-27 20:58:00,8000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 21:02:23,70000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 21:03:20,10000,Deposit,Airtel Uganda,Airtime
2023-10-27 21:06:19,97500,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 21:07:46,25000,Withdraw,Airtel Money,Mobile Money
2023-10-27 21:09:00,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 21:09:45,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 21:11:04,2000,Deposit,Airtel Money,Mobile Money
2023-10-27 21:12:01,100000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 21:14:26,2000,Deposit,MTN Uganda,Airtime
2023-10-27 21:15:49,1000,Deposit,Airtel Internet,Internet
2023-10-27 21:22:03,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-27 21:26:02,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 21:27:57,4000,Deposit,MTN Mobile Money,Mobile Money
2023-10-27 21:54:55,1000,Deposit,MTN Uganda,Airtime
2023-10-27 21:55:52,30000,Deposit,Airtel Money,Mobile Money
2023-10-28 07:46:39,5000,Deposit,MTN Mobile Internet,Internet
2023-10-28 07:53:32,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 07:54:21,1000,Deposit,Airtel Uganda,Airtime
2023-10-28 07:57:59,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 07:58:46,14400,Deposit,StarTimes TV,TV
2023-10-28 08:01:23,1000,Deposit,MTN Mobile Internet,Internet
2023-10-28 08:01:55,2000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 08:05:10,1000,Deposit,MTN Uganda,Airtime
2023-10-28 08:11:09,10000,Deposit,UMEME Yaka,Utilities
2023-10-28 08:21:14,20000,Withdraw,Airtel Money,Mobile Money
2023-10-28 08:30:18,2000,Deposit,MTN Mobile Internet,Internet
2023-10-28 08:31:42,1000,Deposit,MTN Mobile Internet,Internet
2023-10-28 08:32:25,3000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 08:33:13,20000,Withdraw,Airtel Money,Mobile Money
2023-10-28 08:36:14,1500,Deposit,UMEME Yaka,Utilities
2023-10-28 08:43:25,36000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 08:46:38,500,Deposit,Airtel Uganda,Airtime
2023-10-28 08:47:23,104500,Withdraw,Airtel Money,Mobile Money
2023-10-28 08:48:53,500,Deposit,Airtel Internet,Internet
2023-10-28 08:50:06,10000,Deposit,UMEME Yaka,Utilities
2023-10-28 08:50:57,1000,Deposit,MTN Uganda,Airtime
2023-10-28 08:52:37,34600,Deposit,GOtv,TV
2023-10-28 08:53:47,10000,Deposit,UMEME Yaka,Utilities
2023-10-28 08:55:54,10000,Withdraw,Airtel Money,Mobile Money
2023-10-28 08:56:32,1000,Deposit,Airtel Money,Mobile Money
2023-10-28 09:08:25,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 09:09:30,1100,Deposit,MTN Uganda,Airtime
2023-10-28 09:11:50,1000,Deposit,Airtel Money,Mobile Money
2023-10-28 09:16:47,397000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 09:19:53,42000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 09:20:42,150000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 09:22:27,13000,Withdraw,Airtel Money,Mobile Money
2023-10-28 09:30:50,15700,Deposit,GOtv,TV
2023-10-28 09:35:52,3000,Deposit,UMEME Yaka,Utilities
2023-10-28 09:39:07,1000,Deposit,Airtel Internet,Internet
2023-10-28 09:44:10,3000,Deposit,UMEME Yaka,Utilities
2023-10-28 09:46:30,20000,Withdraw,Airtel Money,Mobile Money
2023-10-28 09:47:44,30000,Withdraw,Airtel Money,Mobile Money
2023-10-28 09:48:41,50000,Deposit,UMEME Yaka,Utilities
2023-10-28 09:55:57,3000,Deposit,UMEME Yaka,Utilities
2023-10-28 09:58:13,1000,Deposit,Airtel Internet,Internet
2023-10-28 09:58:57,2000,Deposit,Airtel Internet,Internet
2023-10-28 09:59:37,1000,Deposit,Airtel Internet,Internet
2023-10-28 10:00:20,1000,Deposit,Airtel Internet,Internet
2023-10-28 10:01:21,25000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 10:02:33,500,Deposit,Airtel Uganda,Airtime
2023-10-28 10:07:42,15000,Deposit,Lycamobile,Airtime
2023-10-28 10:16:51,1000,Deposit,Airtel Internet,Internet
2023-10-28 10:17:55,1000,Deposit,MTN Uganda,Airtime
2023-10-28 10:19:55,200000,Withdraw,Airtel Money,Mobile Money
2023-10-28 10:22:19,1000,Deposit,MTN Mobile Internet,Internet
2023-10-28 10:22:59,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 10:23:51,1000,Deposit,MTN Uganda,Airtime
2023-10-28 10:24:29,1000,Deposit,Airtel Internet,Internet
2023-10-28 10:25:44,10000,Deposit,UMEME Yaka,Utilities
2023-10-28 10:28:34,50000,Withdraw,Airtel Money,Mobile Money
2023-10-28 10:29:34,1000,Deposit,MTN Uganda,Airtime
2023-10-28 10:33:08,10000,Deposit,UMEME Yaka,Utilities
2023-10-28 10:35:38,40000,Deposit,Airtel Money,Mobile Money
2023-10-28 10:36:46,100000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 10:38:54,1000,Deposit,Airtel Money,Mobile Money
2023-10-28 10:43:02,15700,Deposit,GOtv,TV
2023-10-28 10:45:01,1000,Deposit,MTN Uganda,Airtime
2023-10-28 10:46:46,1000,Deposit,MTN Uganda,Airtime
2023-10-28 10:47:47,5000,Deposit,MTN Mobile Internet,Internet
2023-10-28 10:49:12,5000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 10:49:47,1000,Deposit,Airtel Uganda,Airtime
2023-10-28 10:50:27,5000,Deposit,UMEME Yaka,Utilities
2023-10-28 10:52:48,5000,Deposit,Airtel Money,Mobile Money
2023-10-28 10:53:26,5000,Deposit,Airtel Money,Mobile Money
2023-10-28 10:54:18,1000,Deposit,Airtel Money,Mobile Money
2023-10-28 10:54:51,1000,Deposit,Airtel Internet,Internet
2023-10-28 10:56:48,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 11:02:31,500,Deposit,Airtel Uganda,Airtime
2023-10-28 11:04:36,53000,Deposit,Airtel Money,Mobile Money
2023-10-28 11:05:28,1000,Deposit,MTN Mobile Internet,Internet
2023-10-28 11:07:07,21000,Deposit,StarTimes TV,TV
2023-10-28 11:08:12,2000,Deposit,UMEME Yaka,Utilities
2023-10-28 11:09:41,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 11:12:55,2000,Deposit,Airtel Money,Mobile Money
2023-10-28 11:20:58,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 11:24:20,1000,Deposit,Airtel Uganda,Airtime
2023-10-28 11:27:33,21000,Deposit,Airtel Money,Mobile Money
2023-10-28 11:29:42,1000,Deposit,MTN Uganda,Airtime
2023-10-28 11:33:51,21500,Deposit,National Water,Utilities
2023-10-28 11:34:59,10000,Deposit,UMEME Yaka,Utilities
2023-10-28 11:36:16,500,Deposit,Airtel Uganda,Airtime
2023-10-28 11:45:02,205000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 11:47:08,70000,Withdraw,Airtel Money,Mobile Money
2023-10-28 11:49:59,14400,Deposit,StarTimes TV,TV
2023-10-28 11:53:16,215000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 12:08:02,1500,Deposit,StarTimes TV,TV
2023-10-28 12:09:14,15000,Deposit,Airtel Money,Mobile Money
2023-10-28 12:11:45,100000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 12:14:17,1000,Deposit,Airtel Money,Mobile Money
2023-10-28 12:16:08,500000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 12:27:48,200000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 12:29:22,150000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 12:30:47,30000,Deposit,Airtel Money,Mobile Money
2023-10-28 12:37:50,50000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 12:39:58,500,Deposit,Airtel Internet,Internet
2023-10-28 12:50:25,500,Deposit,MTN Mobile Internet,Internet
2023-10-28 12:57:50,85000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 12:58:40,25000,Withdraw,Airtel Money,Mobile Money
2023-10-28 13:05:03,1000,Deposit,Airtel Internet,Internet
2023-10-28 13:07:09,150000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 13:08:11,20000,Deposit,UMEME Yaka,Utilities
2023-10-28 13:08:56,82000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 13:17:31,300000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 13:18:34,2000,Deposit,MTN Mobile Internet,Internet
2023-10-28 13:21:14,1000,Deposit,MTN Uganda,Airtime
2023-10-28 13:26:09,6000,Deposit,Airtel Uganda,Airtime
2023-10-28 13:30:00,1500,Deposit,MTN Uganda,Airtime
2023-10-28 13:31:37,10000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 13:35:50,3300,Deposit,StarTimes TV,TV
2023-10-28 13:38:02,5000,Deposit,MTN Uganda,Airtime
2023-10-28 13:40:04,1000,Deposit,Airtel Internet,Internet
2023-10-28 13:44:55,12000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 13:47:45,17400,Deposit,DSTV Multichoice,TV
2023-10-28 13:50:03,12000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 14:02:37,48000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 14:07:03,25000,Withdraw,Airtel Money,Mobile Money
2023-10-28 14:10:36,4000,Deposit,MTN Uganda,Airtime
2023-10-28 14:12:19,1000,Deposit,Airtel Uganda,Airtime
2023-10-28 14:15:10,500,Deposit,MTN Uganda,Airtime
2023-10-28 14:17:34,100000,Withdraw,Airtel Money,Mobile Money
2023-10-28 14:18:28,2000,Deposit,MTN Mobile Internet,Internet
2023-10-28 14:22:07,55000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 14:27:17,4500,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 14:30:02,18000,Deposit,Airtel Money,Mobile Money
2023-10-28 14:38:37,1000,Deposit,Airtel Internet,Internet
2023-10-28 14:42:38,5000,Deposit,UMEME Yaka,Utilities
2023-10-28 14:43:42,40000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 14:45:23,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 14:48:36,100000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 14:49:25,2000,Deposit,Airtel Uganda,Airtime
2023-10-28 14:50:54,100000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 14:51:34,50000,Deposit,Airtel Money,Mobile Money
2023-10-28 14:56:17,36500,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 14:59:01,1000,Deposit,MTN Uganda,Airtime
2023-10-28 15:00:57,22000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 15:01:55,1500,Deposit,MTN Uganda,Airtime
2023-10-28 15:04:26,1000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 15:06:37,4300,Deposit,StarTimes TV,TV
2023-10-28 15:07:55,26000,Deposit,Airtel Money,Mobile Money
2023-10-28 15:09:31,3500,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 15:10:47,275000,Deposit,Airtel Money,Mobile Money
2023-10-28 15:13:30,83500,Deposit,URA,Taxes
2023-10-28 15:14:41,2000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 15:18:40,30000,Withdraw,Airtel Money,Mobile Money
2023-10-28 15:22:18,1000,Deposit,Airtel Money,Mobile Money
2023-10-28 15:25:48,30000,Withdraw,Airtel Money,Mobile Money
2023-10-28 15:35:57,40000,Withdraw,Airtel Money,Mobile Money
2023-10-28 15:40:16,5000,Withdraw,Airtel Money,Mobile Money
2023-10-28 15:44:30,9000,Withdraw,Airtel Money,Mobile Money
2023-10-28 15:46:27,101000,Deposit,Airtel Money,Mobile Money
2023-10-28 15:47:22,1500,Deposit,Lycamobile,Airtime
2023-10-28 15:49:45,5000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 15:54:13,10000,Withdraw,Airtel Money,Mobile Money
2023-10-28 15:55:03,3000,Deposit,Airtel Money,Mobile Money
2023-10-28 15:57:22,20000,Withdraw,MTN Mobile Money,Mobile Money
2023-10-28 15:59:08,400000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 16:06:14,1000,Deposit,Airtel Internet,Internet
2023-10-28 16:07:57,50000,Deposit,UMEME Yaka,Utilities
2023-10-28 16:09:37,6000,Deposit,MTN Mobile Money,Mobile Money
2023-10-28 16:17:54,20000,Deposit,Airtel Money,Mobile Money
2023-10-28 16:18:55,210000,Deposit,Airtel Money,Mobile Money
2023-10-28 16:20:27,10000,Deposit,Airtel Money,Mobile Money
2023-10-28 16:27:59,2000,Deposit,MTN Uganda,Airtime
2023-10-28 16:31:03,500,Deposit,MTN Mobile Internet,Internet
2023-10-28 16:31:36,500,Deposit,MTN Mobile Internet,Internet
2023-10-28 16:32:13,20000,Deposit,Airtel Money,Mobile Money
